2026-08-15 21:17:47.442 INFO   Freerouting v2.3.0 (build-date: 2026-08-07)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'R_1V15_CORE' (connected: 1/13)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'R_BIASDA' (connected: 1/2)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'R_1V2_MIPI1' (connected: 1/8)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'L_3V3_IO' (connected: 1/3)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'L_PCKIN' (connected: 1/2)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'TYPEC_FLIP' (connected: 1/2)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'USB3_RX_P' (connected: 1/2)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'USB3_TX_N' (connected: 1/2)
2026-08-15 21:17:55.522 DEBUG  Queuing item for routing: Pin on net 'USB3_TX_P' (connected: 1/2)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'USB3_RREF' (connected: 1/2)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'SPI_CS_N' (connected: 1/2)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'BL_PWM' (connected: 1/12)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'USB_OC_N' (connected: 1/8)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net '+3V3' (connected: 1/95)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'TYPEC_ATTACHED_N' (connected: 1/3)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'L_LCD_RESET' (connected: 1/3)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'SPI_CLK' (connected: 1/2)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'SPI_MISO' (connected: 1/2)
2026-08-15 21:17:55.523 DEBUG  Queuing item for routing: Pin on net 'R_LCD_RESET' (connected: 1/3)
2026-08-15 21:17:58.287 DEBUG  [E3794C\60B557] Pass #1: 346 incompletes across 554 items to route
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'R_LCD_RESET' has 2 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'USB3_TX_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'USB3_TX_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net '+3V3' has 30 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'USB3_RX_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'TYPEC_FLIP' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'USB_C_RX2_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'USB_C_TX2_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_3V3_HDMI' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'DISPLAY_1V8' has 14 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'LCD_VSP' has 6 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'LCD_VSN' has 6 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_S1_TEST' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D0_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D3_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D0_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D3_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D1_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_CLK_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D1_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_CLK_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D2_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D2_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D2_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIA_D2_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_CLK_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D1_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_CLK_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D1_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D3_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D0_P' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D3_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_DSIB_D0_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'LED_BOOST' has 3 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_LCD_RESET' has 2 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_LCD_TE' has 2 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_LED1_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_LED2_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_LCD_LEDPWM' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_LED3_N' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'HDMI_L_CEC' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'L_HPDI' has 1 incomplete(s)
2026-08-15 21:17:58.288 DEBUG  [E3794C\60B557]   Net 'HDMI_L_DDC_SDA' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_HPD' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_1V2_MIPI1' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_CLK_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_CLK_N' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_1V15_CORE' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_D0_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_D0_N' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_D1_N' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_D2_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_L_D2_N' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_3V3_IO' has 2 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_BRIDGE_INT' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_1V8_IO' has 3 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_PCKIN' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'DISPLAY_I2C_SDA_1V8' has 5 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'DISPLAY_I2C_SCL_1V8' has 5 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_BRIDGE_RESETN' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'L_REFCLK' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'BL_PWM' has 3 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'nPI_LED_PWR' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'AUDIO_REF' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net '+1V05_USB' has 6 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'SPI_MISO' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'PROX_INT' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'I2C_SDA' has 2 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'I2C_SCL' has 4 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_1V15_CORE' has 2 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'DISPLAY_1V15' has 5 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net '+3V3_AUDIO' has 4 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'SPI_CLK' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_1V8_IO' has 2 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_S1_TEST' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_BRIDGE_INT' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'VBUS_CHARGE' has 10 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'CC1' has 3 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'USB2_SERVICE_DP' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'USB2_SERVICE_DM' has 2 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'CC2' has 3 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'DISPLAY_1V2' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'AUDIO_MCLK' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'I2S_BCLK' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'I2S_LRCLK' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'I2S_DOUT' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'I2S_DIN' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'MIC_R_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'AUDIO_RESET_N' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'USB3_POR_N' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'USB3_XT1' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'USB3_XT2' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'PCIE_RX_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'VBUS_USB_HOST' has 4 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'USB2_HOST_DP' has 2 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'USB2_HOST_DM' has 3 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_HPDI' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_LCD_TE' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_R_CEC' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_R_DDC_SCL' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D3_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D2_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_DSIB_CLK_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D1_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D0_P' has 1 incomplete(s)
2026-08-15 21:17:58.289 DEBUG  [E3794C\60B557]   Net 'HDMI_R_DDC_SDA' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_HPD' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D3_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D2_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIB_CLK_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D1_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIB_D0_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_1V2_MIPI1' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_CLK_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_CLK_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_D0_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_D0_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D3_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D3_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_D1_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_D1_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D2_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D2_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_D2_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'HDMI_R_D2_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_CLK_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_CLK_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D1_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D1_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D0_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_DSIA_D0_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_BIASDA' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_BRIDGE_RESETN' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_REFCLK' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net '+2V8_MIC' has 2 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'TYPEC_ATTACHED_N' has 2 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'USB_OC_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_LED1_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_LED2_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'R_LED3_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net '+5V_SYS' has 14 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'PCIE_RX_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'TYPEC_INT_N' has 2 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'PCIE_CLK_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'PCIE_CLK_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'PCIE_TX_P' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'PCIE_TX_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'PCIE_CLKREQ_N' has 2 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SPI_CS_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'USB3_RREF' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'PCIE_RST_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'BL_EN' has 2 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'VBAT_SYS' has 5 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'UART_RX' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'UART_TX' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_CLK' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_DAT3' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_CMD' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_DAT0' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_DAT1' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_DAT2' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_PWR_ON' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'WIFI_ENABLE_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'BT_ENABLE_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'RUN_PG' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'EMMC_BOOT_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'CM4_EXT_RESET_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'CHG_IRQ_N' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'SD_DETECT_B' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'USB1V05_PG' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'LCD_BIAS_ENN' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'BIAS_FLY2' has 1 incomplete(s)
2026-08-15 21:17:58.290 DEBUG  [E3794C\60B557]   Net 'LCD_BIAS_ENP' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'BIAS_FLY1' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'BIAS_SW' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'BIAS_REG' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'CHG_STAT' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'TS' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'REG_1V15_SW' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'WLED_COMP' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'FB_5V' has 2 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'WLED_OVP' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'BST1' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'PMID' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'DISPLAY_GPIO_INT_N' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'DISPLAY_GPIO_RESETN' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'SW2' has 2 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'WLED_SW' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'ILIM_HIZ' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'USB1V05_FB' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'LDO_3V3' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'CHG_SDA' has 2 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'BATP' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'BAT+' has 3 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'CHG_SCL' has 2 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'SD_PWR' has 2 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'WLED_ISET' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'REG_3V3_SW' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'SW_5V' has 3 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'PPHV' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'PROG' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'USB1V05_SW' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'I2Ct_SCL' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'PD_IRQ_N' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'SD_DETECT_A' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'WLED_FREQ' has 1 incomplete(s)
2026-08-15 21:17:58.291 DEBUG  [E3794C\60B557]   Net 'BST_5V' has 1 incomplete(s)
2026-08-15 21:17:58.626 DEBUG  [E3794C\60B557] Autorouter Failed to route connection between pin #8 of component #303 and via, via, polylinetrace, polylinetrace, polylinetrace, polylinetrace, pin #5 of component #309, pin #1 of component #245, because no connection was found between their nets.
2026-08-15 21:18:13.582 DEBUG  [E3794C\60B557] Autorouter Failed to route connection between pin #5 of component #311, pin of component #300, pin #1 of component #219 and polylinetrace, pin #19 of component #311, pin #18 of component #311, because no connection was found between their nets.
2026-08-15 21:18:19.627 DEBUG  InsertFoundConnectionAlgo: insert trace failed for net #386 at corner 60/60 on layer 5, trace width: 750, from corner: 25, ok_point: (1316456,-1087502), target: (1230000,-1210000)
2026-08-15 21:18:19.685 DEBUG  [E3794C\60B557] Autorouter Failed to route connection between pin #2 of component #302 and polylinetrace, polylinetrace, pin #1 of component #310, pin of component #251, pin #1 of component #237, because the new connection could not be inserted.
2026-08-15 21:18:22.814 DEBUG  InsertFoundConnectionAlgo: insert trace failed for net #385 at corner 17/17 on layer 3, trace width: 750, from corner: 7, ok_point: (2246166,-1230605), target: (2211162,-1238950)
2026-08-15 21:18:22.871 DEBUG  [E3794C\60B557] Autorouter Failed to route connection between pin #16 of component #301 and polylinetrace, pin #1 of component #246, pin of component #236, because the new connection could not be inserted.
2026-08-15 21:18:34.744 DEBUG  InsertFoundConnectionAlgo: insert trace failed for net #274 at corner 79/79 on layer 5, trace width: 750, from corner: 10, ok_point: (2251790,-1264706), target: (2040000,-1145000)
